,sale_id,street,city,statezip,country
469,469,12418 NE 100th St,Kirkland,WA 98033,USA
470,470,12449 240th Pl NE,Redmond,WA 98053,USA
471,471,1806 11th Ave,Seattle,WA 98122,USA
472,472,29801-29829 23rd Avenue South,Federal Way,WA 98003,USA
473,473,34115 SE Ash St,Snoqualmie,WA 98065,USA
474,474,2913 278th Ave SE,Sammamish,WA 98075,USA
475,475,7928 NE 182nd Pl,Kenmore,WA 98028,USA
476,476,2019 24th Ave S,Seattle,WA 98144,USA
477,477,17428 7th Pl SW,Normandy Park,WA 98166,USA
478,478,915 6th Ave N,Seattle,WA 98109,USA
479,479,13342 30th Ave NE,Seattle,WA 98125,USA
480,480,4810 S Raymond St,Seattle,WA 98118,USA
481,481,4844 47th Ave SW,Seattle,WA 98116,USA
482,482,14223 SE 179th Pl,Renton,WA 98058,USA
483,483,12516 Military Rd S,Seattle,WA 98168,USA
484,484,3522 SW 107th St,Seattle,WA 98146,USA
485,485,12206 SE 217th St,Kent,WA 98031,USA
486,486,8040 S 118th St,Seattle,WA 98178,USA
487,487,7032 7th Ave NW,Seattle,WA 98117,USA
488,488,13615 179th Ave NE,Redmond,WA 98052,USA
489,489,2422 E McGraw St,Seattle,WA 98112,USA
490,490,16822 NE 87th St,Redmond,WA 98052,USA
491,491,16819 SE 171st Pl,Renton,WA 98058,USA
492,492,4941-4949 125th Ave SE,Bellevue,WA 98006,USA
493,493,9237 7th Ave NW,Seattle,WA 98117,USA
494,494,1427 NW 62nd St,Seattle,WA 98107,USA
495,495,2612 49th Ave SW,Seattle,WA 98116,USA
496,496,3429 9th Ave W,Seattle,WA 98119,USA
497,497,5028 157th Ave SE,Bellevue,WA 98006,USA
498,498,801-921 Martin Luther King Jr Way S,Seattle,WA 98144,USA
499,499,6046 126th Ave NE,Kirkland,WA 98033,USA
500,500,3720 S 312th Ln,Auburn,WA 98001,USA
501,501,9226 S 239th Pl,Kent,WA 98031,USA
502,502,2019 182nd Ave NE,Redmond,WA 98052,USA
503,503,1715 46th Ave SW,Seattle,WA 98116,USA
504,504,21533 NE Woodinville Duvall Rd,Woodinville,WA 98077,USA
505,505,5830 246th Pl NE,Redmond,WA 98053,USA
506,506,13424 NE 80th St,Redmond,WA 98052,USA
507,507,2525 NE 24th St,Renton,WA 98056,USA
508,508,1505 29th Ave,Seattle,WA 98122,USA
509,509,14634 128th Ave NE,Woodinville,WA 98072,USA
510,510,16864 SE 57th Pl,Bellevue,WA 98006,USA
511,511,24729 SE 276th Pl,Maple Valley,WA 98038,USA
512,512,602 Tacoma Ave NE,Renton,WA 98056,USA
513,513,6428 NE 184th St,Kenmore,WA 98028,USA
514,514,7358 28th Ave SW,Seattle,WA 98126,USA
515,515,1106 N 80th St,Seattle,WA 98103,USA
516,516,24957 SE 279th St,Maple Valley,WA 98038,USA
517,517,1833 1st Ave N,Seattle,WA 98109,USA
518,518,20515 SE 333rd Pl,Auburn,WA 98092,USA
519,519,3014 NW Esplanade,Seattle,WA 98117,USA
520,520,1178 Camas Ave NE,Renton,WA 98056,USA
521,521,556 N 167th St,Shoreline,WA 98133,USA
522,522,5501 37th Ave NE,Seattle,WA 98105,USA
523,523,12840 163rd Ave SE,Renton,WA 98059,USA
524,524,4017 36th Ave SW,Seattle,WA 98126,USA
525,525,2602 Shoreland Dr S,Seattle,WA 98144,USA
526,526,2212 N 36th St,Seattle,WA 98103,USA
527,527,2139 N 52nd St,Seattle,WA 98103,USA
528,528,10830 132nd Ave NE,Redmond,WA 98052,USA
529,529,7757 15th Ave SW,Seattle,WA 98106,USA
530,530,425 S 305th St,Federal Way,WA 98003,USA
531,531,17814 SE 257th St,Covington,WA 98042,USA
532,532,21922 34th Ave S,SeaTac,WA 98198,USA
533,533,32819 17th Ave SW,Federal Way,WA 98023,USA
534,534,11332 30th Ave NE,Seattle,WA 98125,USA
535,535,2625 82nd Ave NE,Medina,WA 98039,USA
536,536,20013 15th Ave NW,Shoreline,WA 98177,USA
537,537,16420 SE 39th Pl,Bellevue,WA 98008,USA
538,538,7529 Lakemont Dr NE,Seattle,WA 98115,USA
539,539,701 S 52nd St,Renton,WA 98055,USA
540,540,35131 SE Ridge St,Snoqualmie,WA 98065,USA
541,541,18460 SE 143rd St,Renton,WA 98059,USA
542,542,5206 13th Ave S,Seattle,WA 98108,USA
543,543,22507 SE 279th St,Maple Valley,WA 98038,USA
544,544,8719 228th Way NE,Redmond,WA 98053,USA
545,545,17323 NE 24th St,Redmond,WA 98052,USA
546,546,24911-24917 38th Ave S,Kent,WA 98032,USA
547,547,2825 W Elmore St,Seattle,WA 98199,USA
548,548,11726 Phinney Ave N,Seattle,WA 98133,USA
549,549,34403 30th Ave SW,Federal Way,WA 98023,USA
550,550,3872 50th Ave NE,Seattle,WA 98105,USA
551,551,8442-8514 WA-900,Issaquah,WA 98027,USA
552,552,3113 E Cherry St,Seattle,WA 98122,USA
553,553,15154 SE Newport Way,Bellevue,WA 98006,USA
554,554,2116 Sahalee Dr E,Sammamish,WA 98074,USA
555,555,8136 NE 147th Pl,Kenmore,WA 98028,USA
556,556,14556 Stone Ave N,Shoreline,WA 98133,USA
557,557,606 5th St SE,Auburn,WA 98002,USA
558,558,6017-6199 31st Ave SW,Seattle,WA 98126,USA
559,559,16630 SE 26th St,Bellevue,WA 98008,USA
560,560,12813 81st Ave NE,Kirkland,WA 98034,USA
561,561,22639 SE 280th Pl,Maple Valley,WA 98038,USA
562,562,6048 26th Ave SW,Seattle,WA 98106,USA
563,563,5011 SW Dawson St,Seattle,WA 98136,USA
564,564,606 5th St SE,Auburn,WA 98002,USA
565,565,11207 Evanston Ave N,Seattle,WA 98133,USA
566,566,2931 NE 5th Pl,Renton,WA 98056,USA
567,567,10599 Marine View Dr SW,Seattle,WA 98146,USA
568,568,352 17th Ave,Seattle,WA 98122,USA
569,569,7505 Ravenna Ave NE,Seattle,WA 98115,USA
570,570,6519 Sword Fern Ave SE,Snoqualmie,WA 98065,USA
571,571,16103 Kelly Rd NE,Duvall,WA 98019,USA
572,572,4355 Jill Pl S,Seattle,WA 98108,USA
573,573,9608 Roosevelt Way NE,Seattle,WA 98115,USA
574,574,4351 Jill Pl S,Seattle,WA 98108,USA
575,575,13009 NE 74th St,Kirkland,WA 98033,USA
576,576,3903 Woodland Park Ave N,Seattle,WA 98103,USA
577,577,6511 37th Ave NE,Seattle,WA 98115,USA
578,578,5407 NE 3rd Pl,Renton,WA 98059,USA
579,579,122 27th Ave E,Seattle,WA 98112,USA
580,580,38068 41st Pl S,Auburn,WA 98001,USA
581,581,7416 Better Way Loop SE,Snoqualmie,WA 98065,USA
582,582,1400 10th Ave W,Seattle,WA 98119,USA
583,583,5937 Delridge Way SW,Seattle,WA 98106,USA
584,584,2500-2556 NW Alpine Crest Way,Issaquah,WA 98027,USA
585,585,17451 42nd Ln S,SeaTac,WA 98188,USA
586,586,11502 Corliss Ave N,Seattle,WA 98133,USA
587,587,4136 258th Ave SE,Issaquah,WA 98029,USA
588,588,208 N 45th St,Seattle,WA 98103,USA
589,589,12401 NE 108th Ln,Kirkland,WA 98033,USA
590,590,1215 S 211th St,Des Moines,WA 98198,USA
591,591,10815 E Lake Joy Dr NE,Carnation,WA 98014,USA
592,592,321 246th Way SE,Redmond,WA 98074,USA
593,593,130 97th Ave NE,Bellevue,WA 98004,USA
594,594,11226 57th Ave S,Seattle,WA 98178,USA
595,595,18600-18698 SE 259th Pl,Covington,WA 98042,USA
596,596,1020 15th Ave E,Seattle,WA 98112,USA
597,597,3901 NE 5th Pl,Renton,WA 98056,USA
598,598,1740 216th Pl NE,Sammamish,WA 98074,USA
599,599,8537 135th Ave SE,Newcastle,WA 98059,USA
600,600,3821 39th Ave S,Seattle,WA 98118,USA
601,601,9612-9618 Renton Ave S,Seattle,WA 98118,USA
602,602,11125 115th Ave NE,Kirkland,WA 98033,USA
603,603,7913-7935 79th Way NE,Kirkland,WA 98034,USA
604,604,3 Ober Strasse,Snoqualmie Pass,WA 98068,USA
605,605,1017 N 38th St,Seattle,WA 98103,USA
606,606,29812 55th Pl S,Auburn,WA 98001,USA
607,607,1122 Harding St,Enumclaw,WA 98022,USA
608,608,10645 2nd Ave SW,Seattle,WA 98146,USA
609,609,9215 NE 183rd St,Bothell,WA 98011,USA
610,610,5558 W Mercer Way,Mercer Island,WA 98040,USA
611,611,932 223rd Pl NE,Sammamish,WA 98074,USA
612,612,9412 24th Ave SW,Seattle,WA 98106,USA
613,613,9753 NE 127th Pl,Kirkland,WA 98034,USA
614,614,31649-31799 44th Ave S,Auburn,WA 98001,USA
615,615,5601-5605 21st Ave SW,Seattle,WA 98106,USA
616,616,6521-6599 S Norfolk St,Seattle,WA 98118,USA
617,617,440 8th Ave,Kirkland,WA 98033,USA
618,618,16200-16398 252nd Ave SE,Issaquah,WA 98027,USA
619,619,17510 194th Ave NE,Woodinville,WA 98077,USA
620,620,124 NE 63rd St,Seattle,WA 98115,USA
621,621,8041-8299 Beacon Ave S,Seattle,WA 98118,USA
622,622,29820 125th Pl SE,Auburn,WA 98092,USA
623,623,4118 107th Pl NE,Kirkland,WA 98033,USA
624,624,24807 10th Ave S,Des Moines,WA 98198,USA
625,625,1018 S 226th St,Des Moines,WA 98198,USA
626,626,2458 S Ferdinand St,Seattle,WA 98108,USA
627,627,23255 133rd Ave SE,Kent,WA 98042,USA
628,628,23902 231st Pl SE,Maple Valley,WA 98038,USA
629,629,13600 NE 36th Pl,Bellevue,WA 98005,USA
630,630,9455 8th Ave SW,Seattle,WA 98106,USA
631,631,24998 SE 155th Pl,Issaquah,WA 98027,USA
632,632,6907 Fairway Ave SE,Snoqualmie,WA 98065,USA
633,633,19300 142nd Pl SE,Renton,WA 98058,USA
634,634,2148 NW 197th St,Shoreline,WA 98177,USA
635,635,1816 Talbot Rd S,Renton,WA 98055,USA
636,636,7308 28th Ave SW,Seattle,WA 98126,USA
637,637,26933 NE Union Hill Rd,Redmond,WA 98053,USA
638,638,12432 16th Ave S,Seattle,WA 98168,USA
639,639,1317 N 79th St,Seattle,WA 98103,USA
640,640,19400-19498 23rd Ave NW,Shoreline,WA 98177,USA
641,641,945 N 80th St,Seattle,WA 98103,USA
642,642,8020 NE 153rd Pl,Kenmore,WA 98028,USA
643,643,27728 SE 268th St,Ravensdale,WA 98051,USA
644,644,3026 37th Ave SW,Seattle,WA 98126,USA
645,645,767 Oakhurst Dr,Pacific,WA 98047,USA
646,646,5155 54th Ave S,Seattle,WA 98118,USA
647,647,2433 1st Ave N,Seattle,WA 98109,USA
648,648,1032 NE 63rd St,Seattle,WA 98115,USA
649,649,8410 NE 124th St,Kirkland,WA 98034,USA
650,650,5718 147th Ave NE,Bellevue,WA 98007,USA
651,651,16021 NE 203rd Pl,Woodinville,WA 98072,USA
652,652,10626 Kelly Rd NE,Carnation,WA 98014,USA
653,653,206 Lingering Pine Dr NW,Issaquah,WA 98027,USA
654,654,8723 S 117th St,Seattle,WA 98178,USA
655,655,26592 SE 15th St,Sammamish,WA 98075,USA
656,656,4375 279th Ave NE,Redmond,WA 98053,USA
657,657,4231 SW 323rd St,Federal Way,WA 98023,USA
658,658,13031 NE 70th Dr,Kirkland,WA 98033,USA
659,659,23418 SE 282nd Pl,Maple Valley,WA 98038,USA
660,660,14540 5th Ave NE,Shoreline,WA 98155,USA
661,661,9807 22nd Ave SW,Seattle,WA 98106,USA
662,662,1106-1128 Lewis Ln SE,Issaquah,WA 98027,USA
663,663,24841 Redmond-Fall City Rd NE,Redmond,WA 98053,USA
664,664,543 N 138th St,Seattle,WA 98133,USA
665,665,142 11th St SE,Auburn,WA 98002,USA
666,666,11221 NE 106th Pl,Kirkland,WA 98033,USA
667,667,13204 NE 45th St,Bellevue,WA 98005,USA
668,668,126th Ln NE,Kirkland,WA 98033,USA
669,669,23571-23613 NE Twinberry Way,Redmond,WA 98053,USA
670,670,832 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA
671,671,11283-11399 5th Ave SW,Seattle,WA 98146,USA
672,672,1010 6th St W,Kirkland,WA 98033,USA
673,673,8090 Juanita Dr NE,Kirkland,WA 98034,USA
674,674,10022 NE 110th St,Kirkland,WA 98033,USA
675,675,1150 NE Park Dr,Issaquah,WA 98029,USA
676,676,933 N 97th St,Seattle,WA 98103,USA
677,677,28030 185th Pl SE,Kent,WA 98042,USA
678,678,11201 SE 190th Pl,Renton,WA 98055,USA
679,679,11704 NE 41st St,Kirkland,WA 98033,USA
680,680,37316 W Lake Walker Dr SE,Enumclaw,WA 98022,USA
681,681,19654 SE 260th St,Covington,WA 98042,USA
682,682,1645 219th Pl SE,Sammamish,WA 98075,USA
683,683,9410 Lake Washington Blvd NE,Bellevue,WA 98004,USA
684,684,108 NW 41st St,Seattle,WA 98107,USA
685,685,14019 SE 61st Pl,Bellevue,WA 98006,USA
686,686,15523 187th Ave NE,Woodinville,WA 98072,USA
687,687,6619 147th Ct NE,Redmond,WA 98052,USA
688,688,115 Blaine St,Seattle,WA 98109,USA
689,689,3901 Park Ave N,Renton,WA 98056,USA
690,690,1814 1st Ave W,Seattle,WA 98119,USA
691,691,547 NE 81st St,Seattle,WA 98115,USA
692,692,20301 96th Ave S,Kent,WA 98031,USA
693,693,26905 NE Cherry St,Duvall,WA 98019,USA
694,694,27318 10th Pl S,Des Moines,WA 98198,USA
695,695,303 SW 108th St,Seattle,WA 98146,USA
696,696,9122 23rd Ave NE,Seattle,WA 98115,USA
697,697,7202 California Ave SW,Seattle,WA 98136,USA
698,698,555 Index Ave NE,Renton,WA 98056,USA
699,699,28764 Redondo Beach Dr S,Des Moines,WA 98198,USA
700,700,628 SW 136th St,Burien,WA 98166,USA
701,701,17040 426th Ave SE,North Bend,WA 98045,USA
702,702,12036 23rd Ave S,Seattle,WA 98168,USA
703,703,4338 SW 307th St,Federal Way,WA 98023,USA
704,704,11050 24th Pl SW,Seattle,WA 98146,USA
705,705,5524 S Morgan St,Seattle,WA 98118,USA
706,706,16204 SE 8th St,Bellevue,WA 98008,USA
707,707,32800 7th Ave SW,Federal Way,WA 98023,USA
708,708,10218 Aqua Way S,Seattle,WA 98168,USA
709,709,1621 56th Ct SE,Auburn,WA 98092,USA
710,710,15800 SE 50th St,Bellevue,WA 98006,USA
711,711,2646 168th Ave SE,Bellevue,WA 98008,USA
712,712,2306 S 284th Pl,Federal Way,WA 98003,USA
713,713,7057 S Lakeridge Dr,Seattle,WA 98178,USA
714,714,12551 Roosevelt Way NE,Seattle,WA 98125,USA
715,715,639 NW 52nd St,Seattle,WA 98107,USA
716,716,4506 Lake Washington Blvd NE,Kirkland,WA 98033,USA
717,717,14405 105th Ave NE,Kirkland,WA 98034,USA
718,718,309 Hardie Ave NW,Renton,WA 98057,USA
719,719,5440 42nd Ave SW,Seattle,WA 98136,USA
720,720,17026 426th Ave SE,North Bend,WA 98045,USA
721,721,15243 NE 71st Ct,Redmond,WA 98052,USA
722,722,4616 252nd Ave SE,Issaquah,WA 98029,USA
723,723,6527 41st Ave SW,Seattle,WA 98136,USA
724,724,13904 24th Ave S,SeaTac,WA 98168,USA
725,725,1330 N Lucas Pl,Seattle,WA 98103,USA
726,726,1015 36th Ave E,Seattle,WA 98112,USA
727,727,2069 211th Ave NE,Sammamish,WA 98074,USA
728,728,16218 195th Pl NE,Woodinville,WA 98077,USA
729,729,8601-8633 26th Ave SW,Seattle,WA 98106,USA
730,730,3210 NW 58th St,Seattle,WA 98107,USA
731,731,29613-29615 232nd Ave SE,Black Diamond,WA 98010,USA
732,732,14623 SE 82nd Ct,Newcastle,WA 98059,USA
733,733,18504 NE 21st St,Redmond,WA 98052,USA
734,734,6042 Sycamore Ave NW,Seattle,WA 98107,USA
735,735,2853 234th Ave SE,Sammamish,WA 98075,USA
736,736,34823 Rhododendron Dr SE,Snoqualmie,WA 98065,USA
737,737,2031 S Washington St,Seattle,WA 98144,USA
738,738,137 18th Ave,Kirkland,WA 98033,USA
739,739,21013 NE 60th Pl,Redmond,WA 98053,USA
740,740,3255 111th Ave SE,Bellevue,WA 98004,USA
741,741,1523 30th Ave S,Seattle,WA 98144,USA
742,742,2432 267th Ct SE,Sammamish,WA 98075,USA
743,743,820 NW 95th St,Seattle,WA 98117,USA
744,744,35650 30th Ave S,Federal Way,WA 98003,USA
745,745,22547 134th Pl SE,Kent,WA 98042,USA
746,746,3742 S 192nd St,SeaTac,WA 98188,USA
747,747,14007-14017 35th Ave NE,Seattle,WA 98125,USA
748,748,2603 NE Davis Loop,Issaquah,WA 98029,USA
749,749,1500-1598 98th Ave NE,Bellevue,WA 98004,USA
750,750,709 N 94th St,Seattle,WA 98103,USA
751,751,843 S Rose St,Seattle,WA 98108,USA
752,752,8803 38th Ave S,Seattle,WA 98118,USA
753,753,10741 242nd Pl NE,Redmond,WA 98053,USA
754,754,8526 Nesbit Ave N,Seattle,WA 98103,USA
755,755,1506 51st St NE,Auburn,WA 98002,USA
756,756,1620 14th Ave,Seattle,WA 98122,USA
757,757,2310 15th Ave S,Seattle,WA 98144,USA
758,758,8030 18th Ave NW,Seattle,WA 98117,USA
759,759,32215 E Rutherford St,Carnation,WA 98014,USA
760,760,16810 SE 47th Way,Bellevue,WA 98006,USA
761,761,506 Harmony Ln,Enumclaw,WA 98022,USA
762,762,4602 S Fletcher St,Seattle,WA 98118,USA
763,763,1414 Magnolia Blvd W,Seattle,WA 98199,USA
764,764,4632 141st Ct SE,Bellevue,WA 98006,USA
765,765,739 SW 337th St,Federal Way,WA 98023,USA
766,766,2552 57th Ave SW,Seattle,WA 98116,USA
767,767,33023 SE 310th St,Ravensdale,WA 98051,USA
768,768,313 Mt Baker Pl NE,Renton,WA 98059,USA
769,769,30557 55th Ave S,Auburn,WA 98001,USA
770,770,15210 Mink Rd NE,Woodinville,WA 98077,USA
771,771,17421 SE Covington Sawyer Rd,Kent,WA 98042,USA
772,772,227 W Park St,North Bend,WA 98045,USA
773,773,6008 8th Ave NE,Seattle,WA 98115,USA
774,774,5906 44th Ave SW,Seattle,WA 98136,USA
775,775,919 N 33rd St,Renton,WA 98056,USA
776,776,12701 2nd Ave SW,Seattle,WA 98146,USA
777,777,7717 35th Ave NE,Seattle,WA 98115,USA
778,778,7608 N Fork Rd SE,Snoqualmie,WA 98065,USA
779,779,17301 NE 131st St,Redmond,WA 98052,USA
780,780,22922 NE 14th St,Sammamish,WA 98074,USA
781,781,15251 NE 6th St,Bellevue,WA 98007,USA
782,782,18318 Meridian Ave N,Shoreline,WA 98133,USA
783,783,2436 Dexter Ave N,Seattle,WA 98109,USA
784,784,8639 36th Ave SW,Seattle,WA 98126,USA
785,785,10526 157th Ave NE,Redmond,WA 98052,USA
786,786,828 NE 83rd St,Seattle,WA 98115,USA
787,787,14951 NE 204th St,Woodinville,WA 98072,USA
788,788,26007 SE 27th St,Sammamish,WA 98075,USA
789,789,427 N 63rd St,Seattle,WA 98103,USA
790,790,14222 NE 80th Pl,Redmond,WA 98052,USA
791,791,2726 Mayfair Ave N,Seattle,WA 98109,USA
792,792,19516-19598 108th Ave SE,Renton,WA 98055,USA
793,793,2460 NE Park Dr,Issaquah,WA 98029,USA
794,794,16130 SE Newport Way,Bellevue,WA 98006,USA
795,795,28616 28th Pl S,Federal Way,WA 98003,USA
796,796,12721 83rd Ct NE,Kirkland,WA 98034,USA
797,797,1962 SW 172nd St,Burien,WA 98166,USA
798,798,3524 NW 67th St,Seattle,WA 98117,USA
799,799,14500-14526 NE 61st St,Redmond,WA 98052,USA
800,800,3126 108th Ave SE,Bellevue,WA 98004,USA
801,801,34422 176th Ave SE,Auburn,WA 98092,USA
802,802,21659 SE 266th St,Maple Valley,WA 98038,USA
803,803,2319 41st Ave SW,Seattle,WA 98116,USA
804,804,9723 NE 15th St,Clyde Hill,WA 98004,USA
805,805,5002 Jasmine Ave SE,Auburn,WA 98092,USA
806,806,4411 S 314th St,Auburn,WA 98001,USA
807,807,6605-6609 141st Pl NE,Redmond,WA 98052,USA
808,808,2758 68th Ave SE,Mercer Island,WA 98040,USA
809,809,6729 Dibble Ave NW,Seattle,WA 98117,USA
810,810,16220 8th Ave NE,Shoreline,WA 98155,USA
811,811,15216 SE 176th Pl,Renton,WA 98058,USA
812,812,37739 Auburn Enumclaw Rd SE,Auburn,WA 98092,USA
813,813,749 Mountain View Pl SW,Issaquah,WA 98027,USA
814,814,6617 Beveridge Pl SW,Seattle,WA 98136,USA
815,815,19933 NE 85th St,Redmond,WA 98053,USA
816,816,7111 S Ryan St,Seattle,WA 98178,USA
817,817,2333 12th Ave E,Seattle,WA 98102,USA
818,818,6008 29th Ave NE,Seattle,WA 98115,USA
819,819,1011 SW 118th St,Seattle,WA 98146,USA
820,820,8930-9034 236th Ave NE,Redmond,WA 98053,USA
821,821,1905 NE 29th Ct,Renton,WA 98056,USA
822,822,7532 44th Ave NE,Seattle,WA 98115,USA
823,823,6621 S 131st Pl,Seattle,WA 98178,USA
824,824,7705 13th Ave NW,Seattle,WA 98117,USA
825,825,2086 Market St,Kirkland,WA 98033,USA
826,826,1709 NE 86th St,Seattle,WA 98115,USA
827,827,825 NE 63rd St,Seattle,WA 98115,USA
828,828,16032 SE 170th Pl,Renton,WA 98058,USA
829,829,11405 SE 229th St,Kent,WA 98031,USA
830,830,12115 SE 44th Pl,Bellevue,WA 98006,USA
831,831,11815 SE 56th St,Bellevue,WA 98006,USA
832,832,128 NW 59th St,Seattle,WA 98107,USA
833,833,12413 84th Ave S,Seattle,WA 98178,USA
834,834,8830 Midvale Ave N,Seattle,WA 98103,USA
835,835,3002 SW Cycle Ct,Seattle,WA 98126,USA
836,836,5410 Greenwood Ave N,Seattle,WA 98103,USA
837,837,9245a Interlake Ave N,Seattle,WA 98103,USA
838,838,1700 E Columbia St,Seattle,WA 98122,USA
839,839,16803 426th Pl SE,North Bend,WA 98045,USA
840,840,611 N 46th St,Seattle,WA 98103,USA
841,841,4277 E Lake Sammamish Shore Ln SE,Sammamish,WA 98075,USA
842,842,29002 NE 3rd Way,Carnation,WA 98014,USA
843,843,7550 Roosevelt Way NE,Seattle,WA 98115,USA
844,844,23221 SE 242nd St,Maple Valley,WA 98038,USA
845,845,3512 253rd Ct SE,Issaquah,WA 98029,USA
846,846,1121 48th Ct SE,Auburn,WA 98092,USA
847,847,3113 SE 6th St,Renton,WA 98058,USA
848,848,34214 SE Carmichael St,Snoqualmie,WA 98065,USA
849,849,19454 SE 27th Pl,Sammamish,WA 98075,USA
850,850,18641 48th Pl S,SeaTac,WA 98188,USA
851,851,1168 Semanski St,Enumclaw,WA 98022,USA
852,852,15017-15023 NE 144th St,Redmond,WA 98052,USA
853,853,23620 SE 243rd Pl,Maple Valley,WA 98038,USA
854,854,19584-19766 Meridian Ave N,Shoreline,WA 98133,USA
855,855,5403 23rd Ave SW,Seattle,WA 98106,USA
856,856,19807 330th Ave NE,Duvall,WA 98019,USA
857,857,16704 162nd Ave NE,Woodinville,WA 98072,USA
858,858,1743 NE 146th St,Shoreline,WA 98155,USA
859,859,11674 SE 189th Pl,Renton,WA 98058,USA
860,860,4804 S 378th St,Auburn,WA 98001,USA
861,861,6601 NE 153rd Pl,Kenmore,WA 98028,USA
862,862,3169 NE 85th St,Seattle,WA 98115,USA
863,863,5149 S Graham St,Seattle,WA 98118,USA
864,864,6015 5th Ave NW,Seattle,WA 98107,USA
865,865,11716 16th Ave NE,Seattle,WA 98125,USA
866,866,11709 3rd Ave NW,Seattle,WA 98177,USA
867,867,10710 Lake City Way NE,Seattle,WA 98125,USA
868,868,18504 57th Ave NE,Kenmore,WA 98028,USA
869,869,19141 1st Ave NW,Shoreline,WA 98177,USA
870,870,3438-3474 S Charles St,Seattle,WA 98144,USA
871,871,3220 19th Ave S,Seattle,WA 98144,USA
872,872,4640 193rd Ave SE,Issaquah,WA 98027,USA
873,873,11009 SE 220th Pl,Kent,WA 98031,USA
874,874,13607 128th Ave NE,Kirkland,WA 98034,USA
875,875,15717 126th Pl NE,Woodinville,WA 98072,USA
876,876,12662 60th Ave S,Seattle,WA 98178,USA
877,877,1527 39th Ave E,Seattle,WA 98112,USA
878,878,Trossachs Blvd SE,Sammamish,WA 98075,USA
879,879,3825 NE 87th St,Seattle,WA 98115,USA
880,880,11540 NE 91st St,Kirkland,WA 98033,USA
881,881,10413 SE 25th St,Bellevue,WA 98004,USA
882,882,2317 N 147th St,Shoreline,WA 98133,USA
883,883,16727 163rd Pl SE,Renton,WA 98058,USA
884,884,7741 29th Ave NW,Seattle,WA 98117,USA
885,885,6875 SE 33rd St,Mercer Island,WA 98040,USA
886,886,311 Dereks Pl,Pacific,WA 98047,USA
887,887,516 16th Ave E,Seattle,WA 98112,USA
888,888,26222 142nd Ave SE,Kent,WA 98042,USA
889,889,440 Scenic Way,Kent,WA 98030,USA
890,890,1626 S Bennett St,Seattle,WA 98108,USA
891,891,14323 73rd Ave NE,Kenmore,WA 98028,USA
892,892,5201 NE 11th Ct,Renton,WA 98059,USA
893,893,6123 37th Ave NW,Seattle,WA 98107,USA
894,894,1531 NE 172nd St,Shoreline,WA 98155,USA
895,895,2441-2499 Crane Dr W,Seattle,WA 98199,USA
896,896,6559 42nd Ave NE,Seattle,WA 98115,USA
897,897,2113 41st Ave SW,Seattle,WA 98116,USA
898,898,7550 14th Avenue Northeast,Seattle,WA 98115,USA
899,899,15816 NE 195th St,Woodinville,WA 98072,USA
900,900,31617 6th Ave SW,Federal Way,WA 98023,USA
901,901,26526 111th Pl SE,Kent,WA 98030,USA
902,902,1532 McGilvra Blvd E,Seattle,WA 98112,USA
903,903,5022 Private Rd,Redmond,WA 98052,USA
904,904,1805 154th Ave SE,Bellevue,WA 98007,USA
905,905,10719 47th Ave S,Tukwila,WA 98178,USA
906,906,8605 NE 137th St,Kirkland,WA 98034,USA
907,907,20208 1st Pl S,Des Moines,WA 98198,USA
908,908,28312 NE 138th Pl,Duvall,WA 98019,USA
909,909,4646 88th Ave SE,Mercer Island,WA 98040,USA
910,910,10161 134th Pl NE,Kirkland,WA 98033,USA
911,911,729 Martin Luther King Jr Way S,Seattle,WA 98144,USA
912,912,14216-14228 117th Ave NE,Kirkland,WA 98034,USA
913,913,8127 22nd Ave SW,Seattle,WA 98106,USA
914,914,15918 NE 113th Ct,Redmond,WA 98052,USA
915,915,20234 20th Ave NE,Shoreline,WA 98155,USA
916,916,3824 35th Ave SW,Seattle,WA 98126,USA
917,917,6231 Lake Washington Blvd SE,Bellevue,WA 98006,USA
918,918,23744 NE 116th Pl,Redmond,WA 98053,USA
919,919,1906 11th Ave W,Seattle,WA 98119,USA
920,920,323 25th Ave S,Seattle,WA 98144,USA
921,921,1035 Duvall Pl NE,Renton,WA 98059,USA
922,922,20020 127th Pl SE,Kent,WA 98031,USA
923,923,1256 SW 146th St,Burien,WA 98166,USA
924,924,3041 37th Ave W,Seattle,WA 98199,USA
925,925,5230 S Rose St,Seattle,WA 98118,USA
926,926,17780 13th Ave NW,Seattle,WA 98177,USA
927,927,1950 NW Goode Pl,Issaquah,WA 98027,USA
928,928,3227 Whalley Pl W,Seattle,WA 98199,USA
929,929,15345 Stone Ave N,Shoreline,WA 98133,USA
930,930,3118 264th Ave NE,Redmond,WA 98053,USA
931,931,7725 NE 143rd St,Kirkland,WA 98034,USA
932,932,12037 6th Ave NW,Seattle,WA 98177,USA
933,933,16423 126th Pl SE,Renton,WA 98058,USA
934,934,10424 2nd Ave S,Seattle,WA 98168,USA
935,935,1414 235th Pl SE,Sammamish,WA 98075,USA
936,936,3728 246th Ave SE,Issaquah,WA 98029,USA
937,937,16828 SE 251 St,Covington,WA 98042,USA
938,938,7000 Autumn Ave SE,Snoqualmie,WA 98065,USA
939,939,3601-3733 Greenbrier Ln,Mercer Island,WA 98040,USA
